GroupID,PiecesA,PiecesB,Packings,Islands,MaxEstimatedDiameter,StartStateA,StartStateB,EndStateA,EndStateB,TimeTaken(ms)
6721/11930,3L/3L/2I/1/0/0,2I90/0/0/1/3L270/3L90,2839552,34650,92,3 0 0 0 | 3 2 0 0 | 1 2 2 0 | 1 1 4 0,0 5 5 0 | 0 5 0 0 | 1 1 6 0 | 0 6 6 4,2 0 4 0 | 2 2 1 0 | 0 3 1 1 | 0 3 0 0,0 0 0 4 | 0 0 1 1 | 5 5 6 0 | 5 6 6 0,7540.272083
6720/11930,3L/3L/2I/1/0/0,0/0/3L270/1/3L90/2I90,2839552,36270,80,1 0 0 3 | 1 1 0 3 | 0 4 2 0 | 0 0 2 2,6 6 3 3 | 0 5 3 0 | 5 5 0 0 | 0 4 0 0,2 0 0 3 | 2 2 0 3 | 0 4 1 0 | 0 0 1 1,6 6 3 3 | 0 5 3 0 | 5 5 0 0 | 0 4 0 0,7441.281083
6722/11930,3L/3L/2I/1/0/0,3L90/0/0/2I90/3L270/1,2839552,24020,65,0 3 1 0 | 0 3 1 1 | 0 0 2 0 | 0 4 2 2,0 6 0 1 | 5 5 1 1 | 5 4 4 0 | 0 0 0 0,2 0 0 0 | 2 2 4 3 | 1 0 0 3 | 1 1 0 0,0 0 4 4 | 0 0 5 5 | 0 1 5 6 | 1 1 0 0,8265.1495
6721/11930,3L/3L/2I/1/0/0,1/0/3L270/0/3L90/2I90,2839552,23329,51,1 0 0 0 | 1 1 2 0 | 0 3 2 2 | 0 3 4 0,0 1 6 6 | 0 0 0 0 | 3 3 5 0 | 3 5 5 0,0 3 0 0 | 0 3 2 0 | 0 1 2 2 | 0 1 1 4,3 3 0 0 | 3 6 6 0 | 0 5 1 0 | 5 5 0 0,7629.384875
6722/11930,3L/3L/2I/1/0/0,3L90/0/0/1/3L270/2I90,2839552,30961,82,1 0 4 0 | 1 1 2 0 | 3 0 2 2 | 3 0 0 0,4 1 0 0 | 1 1 5 5 | 0 0 5 0 | 0 6 6 0,0 0 0 0 | 3 0 1 4 | 3 2 1 1 | 0 2 2 0,5 5 6 6 | 5 4 0 1 | 0 0 1 1 | 0 0 0 0,7677.920125
6723/11930,3L/3L/2I/1/0/0,3L270/0/0/2I90/3L90/1,2839552,24088,61,3 0 4 0 | 3 1 0 0 | 2 1 1 0 | 2 2 0 0,0 0 4 4 | 0 1 1 6 | 0 1 5 0 | 0 5 5 0,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 2,1 1 0 6 | 1 5 4 4 | 5 5 0 0 | 0 0 0 0,8430.758875
6713/11930,3L/3L/2I/1/0/0,1/0/0/3L180/3L270/2I90,2346240,32580,60,2 0 0 0 | 2 2 1 0 | 4 3 1 1 | 0 3 0 0,0 0 0 0 | 4 4 0 1 | 0 4 5 5 | 6 6 5 0,0 2 0 0 | 3 2 2 0 | 3 4 1 0 | 0 0 1 1,0 0 6 6 | 0 4 4 0 | 5 5 4 1 | 5 0 0 0,5955.140542
6724/11930,3L/3L/2I/1/0/0,0/0/1/2I90/3L180/3L90,2262016,44156,71,2 0 0 0 | 2 2 1 0 | 0 3 1 1 | 0 3 4 0,0 0 0 0 | 5 5 0 6 | 0 5 6 6 | 3 4 4 0,1 0 0 0 | 1 1 2 0 | 0 3 2 2 | 0 3 4 0,0 0 0 0 | 5 5 0 6 | 0 5 6 6 | 3 4 4 0,5268.50975
6723/11930,3L/3L/2I/1/0/0,3L270/0/0/1/3L90/2I90,2839552,31048,67,0 0 0 3 | 0 0 1 3 | 4 2 1 1 | 0 2 2 0,0 6 6 0 | 0 5 1 1 | 5 5 1 0 | 0 4 0 0,2 0 0 0 | 2 2 1 0 | 4 3 1 1 | 0 3 0 0,0 6 6 0 | 0 0 1 1 | 0 0 1 5 | 0 4 5 5,7592.508875
6725/11930,3L/3L/2I/1/0/0,0/0/3L90/2I90/3L180/1,2262016,28476,53,2 0 3 0 | 2 2 3 0 | 4 1 0 0 | 0 1 1 0,0 0 3 0 | 0 3 3 6 | 4 4 5 5 | 0 0 0 5,1 0 3 0 | 1 1 3 0 | 4 2 0 0 | 0 2 2 0,0 0 3 0 | 0 3 3 6 | 4 4 5 5 | 0 0 0 5,6309.962083
6717/11930,3L/3L/2I/1/0/0,1/0/0/3L180/3L180/2I90,2262016,33691,76,3 0 1 0 | 3 2 1 1 | 4 2 2 0 | 0 0 0 0,0 0 0 0 | 0 5 5 1 | 4 4 5 0 | 0 4 6 6,0 1 0 0 | 2 1 1 3 | 2 2 4 3 | 0 0 0 0,0 6 6 0 | 5 5 1 0 | 0 5 4 4 | 0 0 0 4,5586.392959
6718/11930,3L/3L/2I/1/0/0,3L180/0/1/0/3L180/2I90,2262016,24034,70,0 0 0 0 | 0 3 1 4 | 2 3 1 1 | 2 2 0 0,5 5 0 0 | 0 5 1 1 | 0 3 0 1 | 0 0 6 6,4 3 0 0 | 0 3 2 0 | 0 1 2 2 | 0 1 1 0,0 5 5 0 | 0 3 5 0 | 0 1 1 0 | 6 6 1 0,6215.163583
6719/11930,3L/3L/2I/1/0/0,0/0/2I90/1/3L270/3L90,2839552,39692,66,0 0 1 0 | 0 3 1 1 | 0 3 2 4 | 0 0 2 2,5 5 6 0 | 5 6 6 4 | 3 3 0 0 | 0 0 0 0,0 0 0 0 | 2 4 0 3 | 2 2 1 3 | 0 0 1 1,0 4 5 5 | 0 6 5 0 | 6 6 3 3 | 0 0 0 0,7481.625916
6729/11930,3L/3L/2I/1/0/0,3L180/1/0/0/3L90/2I90,2262016,21635,54,0 2 0 0 | 1 2 2 3 | 1 1 0 3 | 0 4 0 0,0 0 2 5 | 1 1 5 5 | 0 1 6 6 | 0 0 0 0,0 4 0 3 | 1 0 2 3 | 1 1 2 2 | 0 0 0 0,0 0 0 0 | 1 1 0 2 | 0 1 0 5 | 6 6 5 5,6615.558875
6720/11930,3L/3L/2I/1/0/0,0/0/3L270/3L90/2I90/1,2839552,27606,56,0 0 1 0 | 2 4 1 1 | 2 2 0 3 | 0 0 0 3,0 0 4 0 | 0 4 4 6 | 0 0 3 3 | 5 5 3 0,0 0 2 0 | 1 4 2 2 | 1 1 0 3 | 0 0 0 3,0 0 4 0 | 0 4 4 6 | 0 0 3 3 | 5 5 3 0,8577.774791
6730/11930,3L/3L/2I/1/0/0,0/0/3L90/2I90/3L90/1,2262016,28532,61,1 0 3 0 | 1 1 3 0 | 4 2 0 0 | 0 2 2 0,0 0 0 3 | 0 0 3 3 | 4 4 5 0 | 6 5 5 0,0 1 4 0 | 2 1 1 0 | 2 2 3 0 | 0 0 3 0,0 5 4 4 | 5 5 0 0 | 0 0 0 3 | 6 0 3 3,5899.93925
6732/11930,3L/3L/2I/1/0/0,3L90/1/0/0/3L90/2I90,2262016,21975,60,0 0 0 3 | 0 4 2 3 | 0 1 2 2 | 0 1 1 0,0 6 6 0 | 0 5 2 0 | 5 5 1 0 | 0 1 1 0,0 0 3 0 | 0 1 3 0 | 2 1 1 4 | 2 2 0 0,0 5 0 0 | 5 5 1 0 | 2 1 1 0 | 0 6 6 0,6270.803666
6712/11930,3L/3L/2I/1/0/0,0/0/3L180/1/3L270/2I90,2346240,36066,71,0 0 0 0 | 1 0 0 3 | 1 1 2 3 | 0 4 2 2,5 5 6 6 | 5 3 3 0 | 0 0 3 0 | 0 0 4 0,0 0 0 0 | 2 0 0 3 | 2 2 1 3 | 0 4 1 1,5 5 6 6 | 5 3 3 0 | 0 0 3 0 | 0 0 4 0,6308.379042
6731/11930,3L/3L/2I/1/0/0,2I90/0/1/0/3L90/3L90,2262016,28600,62,0 1 0 0 | 2 1 1 0 | 2 2 3 0 | 0 4 3 0,0 1 1 5 | 0 0 5 5 | 0 0 6 0 | 0 6 6 3,0 1 0 0 | 2 1 1 0 | 2 2 3 0 | 0 4 3 0,0 1 1 6 | 0 0 6 6 | 0 0 5 0 | 0 5 5 3,5972.062625
6721/11930,3L/3L/2I/1/0/0,2I90/0/0/3L90/3L270/1,2839552,24347,64,0 3 0 0 | 2 3 4 0 | 2 2 1 0 | 0 0 1 1,0 6 0 4 | 5 5 4 4 | 5 0 0 0 | 0 0 1 1,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 2,0 0 0 4 | 1 1 4 4 | 0 5 5 0 | 0 5 6 0,8099.826709
6733/11930,3L/3L/2I/1/0/0,0/0/2I90/3L270/3L/1,2262016,28491,58,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 0 4 0 0,0 0 5 0 | 3 3 5 5 | 6 4 4 0 | 0 4 0 0,0 3 0 0 | 2 3 1 0 | 2 2 1 1 | 0 4 0 0,0 0 5 0 | 3 3 5 5 | 6 4 4 0 | 0 4 0 0,6345.870375
6713/11930,3L/3L/2I/1/0/0,1/0/0/3L270/3L180/2I90,2346240,32655,62,0 3 0 0 | 2 3 4 0 | 2 2 1 0 | 0 0 1 1,0 0 4 4 | 5 5 4 0 | 0 5 1 0 | 0 6 6 0,0 0 1 0 | 2 0 1 1 | 2 2 0 3 | 0 0 4 3,5 5 1 0 | 0 5 0 0 | 0 0 4 4 | 6 6 4 0,5715.550417
6732/11930,3L/3L/2I/1/0/0,3L90/0/3L90/0/2I90/1,2262016,15971,53,0 1 0 0 | 3 1 1 0 | 3 2 0 0 | 4 2 2 0,0 5 5 1 | 0 3 1 1 | 3 3 0 0 | 0 6 0 0,0 1 0 0 | 3 1 1 0 | 3 2 0 0 | 4 2 2 0,6 5 5 1 | 0 3 1 1 | 3 3 0 0 | 0 0 0 0,6964.310916
6734/11930,3L/3L/2I/1/0/0,1/0/0/3L/3L270/2I90,2262016,33412,67,0 0 1 0 | 4 0 1 1 | 2 0 3 0 | 2 2 3 0,6 6 1 0 | 4 0 5 5 | 4 4 5 0 | 0 0 0 0,0 3 1 0 | 0 3 1 1 | 2 4 0 0 | 2 2 0 0,6 6 1 0 | 0 0 5 5 | 0 4 5 0 | 0 4 4 0,5270.347541
6722/11930,3L/3L/2I/1/0/0,3L90/0/0/3L270/2I90/1,2839552,22542,53,0 0 1 0 | 0 2 1 1 | 3 2 2 0 | 3 0 4 0,0 0 0 1 | 0 6 1 1 | 5 5 4 4 | 0 0 4 0,3 1 0 0 | 3 1 1 0 | 2 0 0 0 | 2 2 4 0,0 0 1 0 | 0 1 1 0 | 5 5 4 4 | 0 0 4 6,8616.4555
6711/11929,3L/3L/2I/1/0/0,0/0/1/2I90/3L270/3L180,2346240,43562,78,4 0 3 0 | 1 0 3 0 | 1 1 2 0 | 0 0 2 2,0 0 6 6 | 4 4 3 6 | 0 5 5 0 | 0 5 0 0,4 0 3 0 | 2 0 3 0 | 2 2 1 0 | 0 0 1 1,0 0 6 6 | 4 4 3 6 | 0 5 5 0 | 0 5 0 0,5742.2465
6735/11930,3L/3L/2I/1/0/0,2I90/0/1/0/3L270/3L,2262016,27480,53,1 0 0 0 | 1 1 2 0 | 0 3 2 2 | 0 3 4 0,1 1 0 0 | 5 5 6 0 | 5 3 6 6 | 0 0 0 0,2 0 0 0 | 2 2 1 4 | 0 3 1 1 | 0 3 0 0,0 0 0 0 | 5 5 1 1 | 5 3 6 0 | 0 0 6 6,5954.918
6723/11930,3L/3L/2I/1/0/0,3L270/0/0/3L90/2I90/1,2839552,22615,82,0 3 0 0 | 0 3 1 0 | 4 2 1 1 | 0 2 2 0,5 5 6 0 | 0 4 1 1 | 4 4 1 0 | 0 0 0 0,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 2,1 1 0 4 | 1 0 4 4 | 0 5 5 6 | 0 0 0 0,8476.760875
6734/11930,3L/3L/2I/1/0/0,1/0/0/2I90/3L270/3L,2262016,38178,82,0 0 0 0 | 4 1 0 3 | 2 1 1 3 | 2 2 0 0,0 0 6 0 | 4 4 6 6 | 0 1 5 5 | 0 0 5 0,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 2,0 5 5 0 | 1 5 4 4 | 0 6 0 0 | 0 6 6 0,5367.158542
6724/11930,3L/3L/2I/1/0/0,0/0/1/3L90/3L180/2I90,2262016,39200,63,0 3 0 4 | 0 3 2 0 | 0 1 2 2 | 0 1 1 0,0 0 0 4 | 0 3 4 4 | 5 5 6 6 | 0 5 0 0,0 3 0 4 | 0 3 1 0 | 0 2 1 1 | 0 2 2 0,0 0 0 4 | 0 3 4 4 | 5 5 6 6 | 0 5 0 0,5286.059084
6725/11930,3L/3L/2I/1/0/0,0/0/3L180/1/3L90/2I90,2262016,37190,54,2 0 0 0 | 2 2 1 4 | 0 3 1 1 | 0 3 0 0,0 6 6 4 | 0 0 0 5 | 3 3 5 5 | 0 3 0 0,1 0 0 0 | 1 1 2 4 | 0 3 2 2 | 0 3 0 0,0 6 6 4 | 0 0 0 5 | 3 3 5 5 | 0 3 0 0,5563.162167
6717/11930,3L/3L/2I/1/0/0,1/0/2I90/0/3L180/3L180,2262016,28478,61,2 0 0 0 | 2 2 1 0 | 0 3 1 1 | 0 3 4 0,6 6 0 0 | 0 6 1 0 | 0 5 5 0 | 3 3 5 0,2 0 0 0 | 2 2 1 0 | 0 3 1 1 | 0 3 4 0,5 5 0 0 | 0 5 1 0 | 0 6 6 0 | 3 3 6 0,5865.158708
6738/11930,3L/3L/2I/1/0/0,0/0/2I90/1/3L180/3L,2839552,39865,87,0 3 0 0 | 2 3 1 0 | 2 2 1 1 | 0 4 0 0,3 3 6 0 | 5 5 6 6 | 4 5 0 0 | 0 0 0 0,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 0 4 0 0,3 3 6 0 | 5 5 6 6 | 4 5 0 0 | 0 0 0 0,6783.808167
6727/11930,3L/3L/2I/1/0/0,3L90/0/0/1/3L180/2I90,2262016,31459,52,0 4 1 0 | 0 3 1 1 | 2 3 0 0 | 2 2 0 0,0 0 0 1 | 0 4 1 1 | 0 5 5 0 | 6 6 5 0,0 1 0 0 | 4 1 1 3 | 0 0 2 3 | 0 0 2 2,0 0 1 0 | 0 1 1 0 | 4 5 5 0 | 6 6 5 0,5304.615666
6717/11929,3L/3L/2I/1/0/0,2I90/0/0/1/3L180/3L180,2262016,37572,87,0 0 1 0 | 3 2 1 1 | 3 2 2 0 | 0 0 4 0,0 0 6 6 | 0 1 1 6 | 5 5 0 0 | 0 5 4 0,0 0 1 0 | 3 2 1 1 | 3 2 2 0 | 0 0 4 0,0 0 5 5 | 0 1 1 5 | 6 6 0 0 | 0 6 4 0,5772.139333
6738/11930,3L/3L/2I/1/0/0,0/0/1/3L180/3L/2I90,2839552,37489,72,0 1 0 0 | 2 1 1 0 | 2 2 3 0 | 0 4 3 0,0 4 4 0 | 0 0 4 0 | 0 5 6 6 | 3 5 5 0,0 2 0 0 | 1 2 2 0 | 1 1 3 0 | 0 4 3 0,0 4 4 0 | 0 0 4 0 | 0 5 6 6 | 3 5 5 0,7198.76775
6728/11930,3L/3L/2I/1/0/0,3L180/0/0/1/3L90/2I90,2262016,31472,93,1 0 0 3 | 1 1 2 3 | 0 4 2 2 | 0 0 0 0,1 1 0 0 | 0 1 5 0 | 0 5 5 0 | 0 4 6 6,2 0 1 0 | 2 2 1 1 | 0 4 3 0 | 0 0 3 0,0 0 1 1 | 6 6 0 1 | 0 0 0 5 | 0 4 5 5,5823.04675
6719/11930,3L/3L/2I/1/0/0,0/0/2I90/3L90/3L270/1,2839552,28568,68,0 2 4 0 | 0 2 2 0 | 0 3 1 0 | 0 3 1 1,0 6 4 0 | 0 4 4 0 | 3 3 5 5 | 0 0 5 0,0 1 4 0 | 0 1 1 0 | 0 3 2 0 | 0 3 2 2,0 6 4 0 | 0 4 4 0 | 3 3 5 5 | 0 0 5 0,8126.800625
6718/11929,3L/3L/2I/1/0/0,3L180/1/0/0/3L180/2I90,2262016,22061,59,0 2 0 0 | 4 2 2 0 | 0 1 0 3 | 0 1 1 3,0 0 2 0 | 0 0 5 5 | 0 1 1 5 | 6 6 1 0,4 0 3 0 | 1 0 3 0 | 1 1 2 0 | 0 0 2 2,6 6 5 5 | 1 1 0 5 | 0 1 0 2 | 0 0 0 0,6432.8795
6740/11930,3L/3L/2I/1/0/0,2I90/0/0/3L/3L180/1,2839552,24361,74,0 3 2 0 | 1 3 2 2 | 1 1 0 0 | 0 0 4 0,0 0 0 0 | 1 1 0 0 | 6 4 5 5 | 0 4 4 5,0 0 1 0 | 2 4 1 1 | 2 2 0 3 | 0 0 0 3,4 0 1 1 | 4 4 0 0 | 0 5 5 6 | 0 0 5 0,7979.43725
6739/11930,3L/3L/2I/1/0/0,0/0/3L180/2I90/3L/1,2839552,28355,54,0 0 1 0 | 2 4 1 1 | 2 2 3 0 | 0 0 3 0,0 0 5 0 | 4 4 5 5 | 0 3 3 6 | 0 0 3 0,0 0 2 0 | 1 4 2 2 | 1 1 3 0 | 0 0 3 0,0 0 5 0 | 4 4 5 5 | 0 3 3 6 | 0 0 3 0,8672.610334
6720/11930,3L/3L/2I/1/0/0,1/0/0/2I90/3L270/3L90,2839552,35814,72,2 0 0 3 | 2 2 1 3 | 4 0 1 1 | 0 0 0 0,0 0 0 0 | 4 4 0 1 | 0 5 5 6 | 0 5 6 6,3 0 0 0 | 3 2 0 0 | 1 2 2 0 | 1 1 4 0,0 0 0 6 | 5 5 6 6 | 5 1 4 4 | 0 0 0 0,7305.40925
6712/11930,3L/3L/2I/1/0/0,0/0/1/3L180/3L270/2I90,2346240,37889,77,4 0 0 0 | 0 3 0 0 | 2 3 1 0 | 2 2 1 1,4 4 0 0 | 0 4 5 5 | 0 3 5 0 | 0 6 6 0,4 0 0 0 | 0 3 0 0 | 1 3 2 0 | 1 1 2 2,4 4 0 0 | 0 4 5 5 | 0 3 5 0 | 0 6 6 0,5854.378166
6719/11929,3L/3L/2I/1/0/0,0/0/2I90/3L270/3L90/1,2839552,28833,68,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 0 4 0 0,0 0 0 5 | 3 3 5 5 | 6 4 4 0 | 0 4 0 0,0 3 0 0 | 2 3 1 0 | 2 2 1 1 | 0 4 0 0,0 0 0 5 | 3 3 5 5 | 6 4 4 0 | 0 4 0 0,8467.189833
6730/11930,3L/3L/2I/1/0/0,1/0/0/2I90/3L90/3L90,2262016,39423,77,0 0 0 0 | 3 4 1 0 | 3 2 1 1 | 0 2 2 0,4 4 1 0 | 0 6 0 5 | 6 6 5 5 | 0 0 0 0,0 0 0 0 | 3 4 1 0 | 3 2 1 1 | 0 2 2 0,4 4 1 0 | 0 5 0 6 | 5 5 6 6 | 0 0 0 0,5392.109
6740/11930,3L/3L/2I/1/0/0,2I90/0/0/1/3L180/3L,2839552,34727,81,2 0 0 0 | 2 2 1 0 | 0 3 1 1 | 0 3 4 0,0 0 1 1 | 0 0 5 5 | 0 4 6 5 | 0 0 6 6,2 0 0 0 | 2 2 1 0 | 3 4 1 1 | 3 0 0 0,0 0 1 1 | 4 0 6 0 | 5 5 6 6 | 0 5 0 0,7437.734041
6721/11930,3L/3L/2I/1/0/0,2I90/0/0/3L270/3L90/1,2839552,24231,73,2 0 0 0 | 2 2 4 0 | 3 0 1 0 | 3 0 1 1,0 4 4 0 | 6 4 0 0 | 0 5 1 1 | 5 5 0 0,1 0 0 0 | 1 1 0 3 | 0 2 0 3 | 0 2 2 4,1 1 5 0 | 0 5 5 6 | 0 0 4 4 | 0 0 4 0,8154.062083
6713/11930,3L/3L/2I/1/0/0,0/0/3L270/1/3L180/2I90,2346240,36306,79,0 0 3 0 | 2 0 3 0 | 2 2 1 0 | 0 4 1 1,3 3 6 6 | 3 0 0 0 | 5 5 0 0 | 0 5 4 0,0 0 3 0 | 1 0 3 0 | 1 1 2 0 | 0 4 2 2,3 3 6 6 | 3 0 0 0 | 5 5 0 0 | 0 5 4 0,6000.979292
6719/11929,3L/3L/2I/1/0/0,0/0/3L90/1/3L270/2I90,2839552,36426,62,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 0 0 4 0,0 0 3 0 | 0 3 3 0 | 0 0 5 5 | 6 6 5 4,0 3 0 0 | 0 3 2 0 | 0 1 2 2 | 4 1 1 0,0 0 3 0 | 0 3 3 0 | 6 6 5 5 | 0 4 5 0,7231.937833
6731/11930,3L/3L/2I/1/0/0,2I90/1/0/0/3L90/3L90,2262016,26801,51,4 2 0 0 | 1 2 2 3 | 1 1 0 3 | 0 0 0 0,0 2 0 0 | 1 1 6 0 | 0 6 6 5 | 0 0 5 5,4 2 0 0 | 1 2 2 3 | 1 1 0 3 | 0 0 0 0,0 2 0 0 | 1 1 5 0 | 0 5 5 6 | 0 0 6 6,6052.098708
6720/11929,3L/3L/2I/1/0/0,1/0/0/3L90/3L270/2I90,2839552,32433,82,0 0 0 3 | 0 0 1 3 | 4 2 1 1 | 0 2 2 0,5 5 0 0 | 5 4 0 0 | 4 4 1 0 | 0 6 6 0,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 2,0 6 6 4 | 1 0 4 4 | 0 5 5 0 | 0 5 0 0,7300.541792
6741/11930,3L/3L/2I/1/0/0,3L/0/0/2I90/3L180/1,2839552,23949,57,3 0 0 0 | 3 1 0 0 | 2 1 1 4 | 2 2 0 0,0 5 5 0 | 0 1 5 6 | 0 1 1 0 | 0 0 4 4,0 1 0 0 | 0 1 1 4 | 0 2 0 3 | 0 2 2 3,0 1 0 0 | 6 1 1 0 | 5 5 4 4 | 0 5 0 0,8397.183584
6742/11930,3L/3L/2I/1/0/0,3L180/0/0/3L/2I90/1,2839552,22898,61,2 0 0 0 | 2 2 3 4 | 1 0 3 0 | 1 1 0 0,0 5 5 0 | 0 0 4 0 | 1 1 4 4 | 0 1 6 0,0 3 2 0 | 1 3 2 2 | 1 1 0 4 | 0 0 0 0,0 0 0 0 | 1 1 5 5 | 6 1 4 0 | 0 0 4 4,8986.841708
6722/11930,3L/3L/2I/1/0/0,3L90/0/1/0/3L270/2I90,2839552,23314,58,0 0 0 3 | 1 0 0 3 | 1 1 2 4 | 0 0 2 2,5 5 3 0 | 5 1 0 0 | 1 1 6 6 | 0 0 0 0,0 2 0 0 | 1 2 2 3 | 1 1 0 3 | 0 4 0 0,0 0 0 0 | 0 1 3 0 | 1 1 5 5 | 6 6 5 0,8045.873834
6720/11929,3L/3L/2I/1/0/0,1/0/0/3L270/3L90/2I90,2839552,32339,80,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 0 4 0 0,0 5 0 0 | 5 5 0 0 | 1 4 4 0 | 0 4 6 6,3 1 0 0 | 3 1 1 0 | 2 0 4 0 | 2 2 0 0,0 6 6 0 | 0 1 4 4 | 0 0 4 5 | 0 0 5 5,7148.921542
6721/11929,3L/3L/2I/1/0/0,2I90/0/1/0/3L270/3L90,2839552,26368,63,0 0 0 0 | 1 0 0 3 | 1 1 2 3 | 0 4 2 2,0 0 5 5 | 1 1 5 3 | 0 0 6 0 | 0 6 6 0,0 2 0 0 | 4 2 2 3 | 0 0 1 3 | 0 0 1 1,0 0 6 0 | 0 6 6 3 | 5 5 1 1 | 5 0 0 0,8111.772917
6743/11930,3L/3L/2I/1/0/0,0/0/1/3L/3L90/2I90,2346240,38145,77,3 0 2 0 | 3 0 2 2 | 0 0 1 4 | 0 0 1 1,0 0 0 0 | 3 5 0 0 | 5 5 4 0 | 6 6 4 4,3 0 1 0 | 3 0 1 1 | 0 0 2 4 | 0 0 2 2,0 0 0 0 | 3 5 0 0 | 5 5 4 0 | 6 6 4 4,5690.339042
6715/11930,3L/3L/2I/1/0/0,3L180/0/0/1/3L270/2I90,2346240,30750,79,0 0 0 0 | 0 1 0 3 | 2 1 1 3 | 2 2 4 0,0 6 6 0 | 0 1 1 0 | 5 5 1 0 | 5 4 0 0,0 3 0 0 | 0 3 1 0 | 2 4 1 1 | 2 2 0 0,5 5 6 6 | 5 0 1 1 | 4 0 0 1 | 0 0 0 0,5764.173625
6742/11930,3L/3L/2I/1/0/0,3L180/0/0/2I90/3L/1,2839552,24226,67,0 4 0 0 | 3 0 2 0 | 3 1 2 2 | 0 1 1 0,4 4 5 0 | 0 0 5 5 | 0 1 1 6 | 0 0 1 0,0 0 1 0 | 2 4 1 1 | 2 2 3 0 | 0 0 3 0,0 6 1 1 | 4 4 5 1 | 0 0 5 5 | 0 0 0 0,8601.083375
6733/11930,3L/3L/2I/1/0/0,0/0/3L/1/3L270/2I90,2262016,37381,57,0 0 3 0 | 0 1 3 0 | 2 1 1 0 | 2 2 4 0,3 0 0 0 | 3 3 5 5 | 0 0 5 0 | 0 6 6 4,0 0 3 0 | 0 2 3 0 | 1 2 2 0 | 1 1 4 0,3 0 0 0 | 3 3 5 5 | 0 0 5 0 | 0 6 6 4,6119.173958
6723/11930,3L/3L/2I/1/0/0,3L270/0/1/0/3L90/2I90,2839552,23470,64,0 1 0 0 | 4 1 1 3 | 2 0 0 3 | 2 2 0 0,0 1 1 0 | 0 1 0 0 | 0 5 0 3 | 5 5 6 6,0 0 1 0 | 2 0 1 1 | 2 2 3 4 | 0 0 3 0,0 0 1 1 | 6 6 1 0 | 0 5 0 0 | 5 5 3 0,8347.596833
6716/11930,3L/3L/2I/1/0/0,3L270/0/0/1/3L180/2I90,2346240,30518,57,0 3 0 0 | 1 3 2 0 | 1 1 2 2 | 4 0 0 0,0 5 5 0 | 1 1 5 0 | 1 0 0 0 | 0 6 6 4,0 3 0 0 | 0 3 1 0 | 4 2 1 1 | 0 2 2 0,5 5 6 6 | 0 5 1 1 | 0 0 1 4 | 0 0 0 0,5884.858917
6743/11930,3L/3L/2I/1/0/0,0/0/1/2I90/3L90/3L,2346240,43318,71,2 0 0 0 | 2 2 1 0 | 0 3 1 1 | 0 3 4 0,0 0 0 0 | 0 5 6 0 | 5 5 6 6 | 3 4 4 0,1 0 0 0 | 1 1 2 0 | 0 3 2 2 | 0 3 4 0,0 0 0 0 | 0 5 6 0 | 5 5 6 6 | 3 4 4 0,5635.357334
6734/11930,3L/3L/2I/1/0/0,1/0/0/3L270/3L/2I90,2262016,33373,60,1 0 0 0 | 1 1 0 0 | 3 2 0 4 | 3 2 2 0,1 5 0 0 | 0 5 5 0 | 6 6 4 4 | 0 0 4 0,0 1 0 0 | 2 1 1 0 | 2 2 3 4 | 0 0 3 0,0 1 5 0 | 0 0 5 5 | 6 6 4 4 | 0 0 4 0,5647.404333
6724/11930,3L/3L/2I/1/0/0,0/0/1/3L180/3L90/2I90,2262016,38933,66,0 0 1 0 | 4 2 1 1 | 3 2 2 0 | 3 0 0 0,0 6 6 5 | 4 4 5 5 | 0 4 0 0 | 3 0 0 0,0 0 2 0 | 4 1 2 2 | 3 1 1 0 | 3 0 0 0,0 6 6 5 | 4 4 5 5 | 0 4 0 0 | 3 0 0 0,5440.7945
6722/11929,3L/3L/2I/1/0/0,3L90/0/3L270/0/2I90/1,2839552,16434,52,0 0 1 0 | 0 3 1 1 | 2 3 4 0 | 2 2 0 0,5 5 6 1 | 3 3 1 1 | 3 0 0 0 | 0 0 0 0,0 0 1 0 | 2 0 1 1 | 2 2 3 4 | 0 0 3 0,0 6 0 1 | 5 5 1 1 | 0 3 3 0 | 0 3 0 0,9467.274
6746/11930,3L/3L/2I/1/0/0,3L/0/0/1/3L90/2I90,2346240,30428,64,3 0 1 0 | 3 0 1 1 | 0 4 2 0 | 0 0 2 2,6 6 1 0 | 0 5 1 1 | 5 5 0 0 | 0 4 0 0,1 0 2 4 | 1 1 2 2 | 0 0 3 0 | 0 0 3 0,1 0 0 0 | 1 1 5 4 | 0 5 5 0 | 0 0 6 6,6216.174125
